step,episode_index,episode_return,episode_length,fps,model_loss,recon_loss,reward_loss,continue_loss,kl_loss,dynamics_kl_loss,representation_kl_loss,actor_loss,value_loss,repval_loss,slowreg_loss,imagined_return,value_pred,return_norm_mean,return_norm_std,adv_norm_mean,adv_norm_std,entropy,num_updates,train_budget
13000.0,25.0,1.0,500.0,1.5710881510238561,1.2965552806854248,0.0003104549250565469,0.1961887776851654,5.608430365100503e-05,1.0,1.0,1.0,0.024188106879591942,1.6242763996124268,1.818639874458313,0.0011902190744876862,3.320678472518921,3.3269903659820557,3.508061757858444,0.3457482219730052,-0.011215326959380528,0.1558059297998985,0.5334668159484863,1.0,0.0
13200.0,26.0,1.0,200.0,1.5840330267719755,1.3722128868103027,0.00041175525984726846,0.2715805470943451,0.00022066375822760165,1.0,1.0,1.0,-16.54109001159668,2.239053726196289,1.8932178020477295,0.0032694870606064796,3.223527193069458,3.1387829780578613,3.243953690152946,0.3462890294195025,-0.005069111674612443,0.1438855374091014,0.5316855311393738,1.0,0.0
13400.0,26.0,1.0,400.0,1.5967190152132476,1.720444679260254,0.00027709550340659916,0.620125412940979,4.2046187445521355e-05,1.0,1.0,1.0,-0.3739670217037201,1.6314988136291504,2.2564616203308105,0.005371376406401396,2.6760427951812744,2.6826066970825195,2.9117912697240946,0.33518881335632356,-0.011127045376484096,0.15488381162857762,0.5334553718566895,1.0,0.0
13500.0,26.0,1.0,500.0,1.6028109986578698,1.2900453805923462,0.00023482818505726755,0.18971970677375793,9.086451609618962e-05,1.0,1.0,1.0,6.239896774291992,1.831965446472168,2.088059902191162,0.014792131260037422,2.7708146572113037,2.796933650970459,2.819353139274634,0.3138275957336535,0.0038256874089616835,0.13544262713476304,0.5288098454475403,1.0,0.0
13600.0,27.0,1.0,100.0,1.6088237878163598,1.3079638481140137,0.00020782585488632321,0.2075863480567932,0.00016958660853561014,1.0,1.0,1.0,-1.846566915512085,1.6328818798065186,1.517430305480957,0.0030535480473190546,2.6521644592285156,2.643908739089966,2.7800353924740406,0.30932239600906003,-0.005121578962539072,0.1397431941173203,0.5243477821350098,1.0,0.0
13800.0,27.0,1.0,300.0,1.6212262084666904,1.3148443698883057,0.00034095579758286476,0.21442043781280518,8.303196227643639e-05,1.0,1.0,1.0,3.0726630687713623,1.826856017112732,2.0797972679138184,0.009468382224440575,2.848637819290161,2.8612382411956787,2.7800301198184765,0.31597169065054675,0.004430514918468242,0.15254817222847153,-1.7672933340072632,1.0,0.0
14000.0,27.0,1.0,500.0,1.6332623041436622,1.7484138011932373,0.0002871437754947692,0.6481000781059265,2.658464654814452e-05,1.0,1.0,1.0,1.4145715236663818,2.7332534790039062,3.7493081092834473,0.014670449309051037,2.9233572483062744,2.9208693504333496,2.8248857908307174,0.31781348829784606,0.014017388111166816,0.15424062070453348,-1.7672933340072632,1.0,0.0
14200.0,28.0,1.0,200.0,1.6452602986948455,1.8142863512039185,0.0005475411890074611,0.7133773565292358,0.00036128584179095924,1.0,1.0,1.0,12.160595893859863,2.3169078826904297,3.0545783042907715,0.024241182953119278,3.1809184551239014,3.2407054901123047,3.049714911800851,0.3407563086877968,0.011479830983240829,0.16922756269001324,-1.7672933340072632,1.0,0.0
14400.0,28.0,1.0,400.0,1.6571027988123848,1.4526188373565674,0.00028417902649380267,0.35223573446273804,9.894437243929133e-05,1.0,1.0,1.0,5.384605884552002,1.9324177503585815,2.1231842041015625,0.0006259583169594407,2.9804368019104004,3.012030839920044,3.0721205108920757,0.30369332540052235,-0.0064062123987727974,0.15413910379739862,-1.7672933340072632,1.0,0.0
14500.0,28.0,1.0,500.0,1.6625170072326676,1.483520746231079,0.00035308743827044964,0.38310450315475464,6.307614967226982e-05,1.0,1.0,1.0,-19.676074981689453,2.3423056602478027,2.2944579124450684,0.004471009597182274,3.298583507537842,3.2016520500183105,3.072712142572663,0.3254227695230025,0.0016463485673374454,0.14609799947203345,-1.7672932147979736,1.0,0.0
14600.0,29.0,1.0,100.0,1.6678730310078225,1.3585246801376343,0.00023179431445896626,0.25825804471969604,3.481949897832237e-05,1.0,1.0,1.0,-20.928375244140625,3.7746009826660156,2.3646597862243652,0.0035220873542129993,3.1623947620391846,3.054605007171631,3.0599394277399776,0.30174885472350527,0.002009216440202356,0.15469783056572253,-1.7672933340072632,1.0,0.0
14800.0,29.0,1.0,300.0,1.679302318376524,1.1530308723449707,8.768565021455288e-05,0.05277504399418831,0.00016802892787382007,1.0,1.0,1.0,4.6109395027160645,1.5166599750518799,1.3699061870574951,0.0014333617873489857,2.682492256164551,2.7123308181762695,2.9337035180036413,0.2968474564947045,-0.011619307683280875,0.1423471736156735,-1.7672932147979736,1.0,0.0
15000.0,29.0,1.0,500.0,1.690693744050945,1.4221900701522827,0.00020849450083915144,0.32190901041030884,7.252661453094333e-05,1.0,1.0,1.0,-3.094435691833496,1.8658568859100342,1.6958115100860596,0.0077706752344965935,2.609066963195801,2.601362705230713,2.720645856113636,0.36426262081423716,-0.01780348586635461,0.19948988178739224,-1.767293095588684,1.0,0.0
15200.0,30.0,1.0,200.0,1.2573061535844166,1.241055965423584,0.0003313537745270878,0.14044789969921112,0.0002767216064967215,1.0,1.0,1.0,4.519693851470947,2.044635772705078,2.7705163955688477,0.010810861364006996,2.7684249877929688,2.7903056144714355,2.6837165868380044,0.31785268548455503,0.007418385214961118,0.15921781549143352,-1.7672854661941528,1.0,0.0
15400.0,30.0,1.0,400.0,1.2677532336998525,1.9293235540390015,0.00036213372368365526,0.8286301493644714,0.00033120735315606,1.0,1.0,1.0,4.563482761383057,1.8248881101608276,2.413710832595825,0.0006758864619769156,2.430717706680298,2.461017370223999,2.5784390977682814,0.25945271257665176,-0.010023207785651066,0.14885491130047304,-1.7672923803329468,1.0,0.0
15500.0,30.0,1.0,500.0,1.2726918256615616,1.433281660079956,0.00012173152208561078,0.3330936133861542,6.626819958910346e-05,1.0,1.0,1.0,1.62907874584198,1.455377221107483,1.611433744430542,0.0024959081783890724,2.2367990016937256,2.2560484409332275,2.462510460995413,0.2526772988037142,-0.015361289234695402,0.14041947113546954,-1.7672929763793945,1.0,0.0
15600.0,31.0,1.0,100.0,1.2776545992658987,1.149637222290039,0.00013777604908682406,0.04944203794002533,5.732242061640136e-05,1.0,1.0,1.0,-7.28293514251709,1.5163073539733887,1.890784502029419,0.002587856724858284,2.2354824542999268,2.202183723449707,2.320271523436071,0.28562037019648373,-0.002332469736436956,0.14141945003783257,-1.767293095588684,1.0,0.0
15800.0,31.0,1.0,300.0,1.2877108919959281,1.4902098178863525,0.00026879494544118643,0.3897871971130371,0.00015379986143670976,1.0,1.0,1.0,-1.498915672302246,1.5672945976257324,2.1320619583129883,0.002505529671907425,1.9666110277175903,1.961828589439392,2.0293795902069167,0.28478985390473355,-0.005316402289523055,0.1612464810763686,-1.767292857170105,1.0,0.0
16000.0,31.0,1.0,500.0,1.2977271474105225,1.1854848861694336,0.00018036361143458635,0.08510507643222809,0.0001993027690332383,1.0,1.0,1.0,1.250427007675171,1.3077064752578735,1.663400650024414,0.0005320664495229721,1.8716248273849487,1.8799701929092407,1.9489457079821553,0.2828620101813141,-0.0034666680331688136,0.15674912582411812,-1.7672926187515259,1.0,0.0
16200.0,32.0,1.0,200.0,1.3075228026677146,1.443002700805664,0.0004104944528080523,0.3421684801578522,0.00042376137571409345,1.0,1.0,1.0,0.8919951319694519,1.6945964097976685,1.9446048736572266,0.002582721645012498,2.078918933868408,2.0884594917297363,1.9756718534117306,0.270873642026413,-0.005108206409389329,0.15775083773589593,-1.7672922611236572,1.0,0.0
16400.0,32.0,1.0,400.0,1.3174812319927252,1.2345417737960815,0.0002760413917712867,0.13406474888324738,0.00020090784528292716,1.0,1.0,1.0,-14.454116821289062,2.543732166290283,2.249321222305298,0.0020162095315754414,2.2064871788024902,2.1313910484313965,2.0598725103679367,0.27948935985261947,0.0012337134234909294,0.1587983702927923,-1.767293095588684,1.0,0.0
16500.0,32.0,1.0,500.0,1.3221820052693007,1.1772069931030273,0.00020560625125654042,0.07688841223716736,0.00011292121052974835,1.0,1.0,1.0,0.8239402174949646,1.5136704444885254,1.6505368947982788,0.0012138737365603447,2.053330421447754,2.0660290718078613,2.0827978876107145,0.2628028527847767,-0.009653390322585853,0.1596338036992603,0.4868178069591522,1.0,0.0
16600.0,33.0,1.0,100.0,1.3268080431782578,1.1676664352416992,0.00016908151155803353,0.06738787889480591,0.00010939685307675973,1.0,1.0,1.0,-3.4880530834198,1.3938528299331665,1.5493110418319702,0.00016288178449030966,2.060053825378418,2.046767234802246,2.075133278094527,0.28881249526170877,-0.007173609001262945,0.16157952634021225,0.4890057146549225,1.0,0.0
16800.0,33.0,1.0,300.0,1.3363807953990001,1.958874225616455,0.0004301219596527517,0.8583785891532898,6.55596813885495e-05,1.0,1.0,1.0,-4.947567939758301,1.8425254821777344,2.4820704460144043,0.0005910970503464341,1.9540579319000244,1.9371285438537598,1.9790304071257447,0.26322449390922553,-0.012670973043006283,0.15744248016718987,0.47736501693725586,1.0,0.0
17000.0,33.0,1.0,500.0,1.3459010751645542,1.2693448066711426,0.0004277817497495562,0.16879479587078094,0.00012215322931297123,1.0,1.0,1.0,2.1403188705444336,1.7122787237167358,2.0868396759033203,0.012860223650932312,2.119182586669922,2.1490566730499268,2.0281855592343363,0.3578894343991015,-0.011499474771992835,0.22991959114598545,-1.1470685005187988,1.0,0.0
17200.0,34.0,1.0,200.0,1.3553898152464552,1.215442419052124,0.0001444229856133461,0.11526636779308319,3.1574338208884e-05,1.0,1.0,1.0,-3.7810001373291016,1.6157011985778809,1.6414899826049805,0.0013027224922552705,1.9976119995117188,1.9758358001708984,1.9903517828365178,0.32985569897624456,-0.0018613527508931768,0.18548502981351098,-1.6929497718811035,1.0,0.0
17400.0,34.0,1.0,400.0,1.3645646816617445,1.1479759216308594,0.00017579516861587763,0.047591693699359894,0.00020844022219534963,1.0,1.0,1.0,0.07665234059095383,1.2765601873397827,1.4941446781158447,0.00010410927643533796,1.918989658355713,1.9277434349060059,1.982171261027926,0.3792110800492872,-0.005275041983023249,0.18464296698853652,-1.6639560461044312,1.0,0.0
17500.0,34.0,1.0,500.0,1.3690962333887025,1.4236860275268555,0.00019072617578785866,0.3234351873397827,6.0104393924120814e-05,1.0,1.0,1.0,-3.431859016418457,1.416499137878418,1.608304738998413,0.0009240537183359265,1.9224592447280884,1.9068878889083862,1.930368675467025,0.35633741407271086,-0.007422196585130726,0.19325472084834786,-1.6843500137329102,1.0,0.0
17600.0,35.0,1.0,100.0,1.373482494427542,1.1549655199050903,0.00018688911222852767,0.054756030440330505,2.2520162019645795e-05,1.0,1.0,1.0,-9.1101655960083,1.7057609558105469,1.5399858951568604,0.0001680614659562707,2.0292890071868896,1.9760849475860596,1.9074274678398069,0.33678176918070635,-0.002603079907226845,0.18323836571429644,-1.6934610605239868,1.0,0.0
17800.0,35.0,1.0,300.0,1.3826866447725379,1.2242847681045532,0.0002682300400920212,0.12398425489664078,3.232916787965223e-05,1.0,1.0,1.0,-6.761377334594727,1.2258472442626953,1.2906432151794434,0.0003659342182800174,1.8367806673049927,1.8061482906341553,1.7900919237318589,0.3671760669739963,-0.016529214792019426,0.20057833866621788,-1.5567325353622437,1.0,0.0
18000.0,35.0,1.0,500.0,1.3916544927873267,1.1749109029769897,0.00024673782172612846,0.07458236813545227,8.177280687959865e-05,1.0,1.0,1.0,-3.4584455490112305,1.710991382598877,1.9579554796218872,0.0019216445507481694,1.5450440645217896,1.527618646621704,1.6408830779952328,0.3629419658527401,-0.005667694102367622,0.20147355786562085,-1.6924176216125488,1.0,0.0
18200.0,36.0,1.0,200.0,1.4007299203721104,1.3173058032989502,0.0003528762317728251,0.2168150246143341,0.00013776136620435864,1.0,1.0,1.0,5.649080753326416,1.372200608253479,1.9460387229919434,0.0012450505746528506,1.5884860754013062,1.6283951997756958,1.6169878487962719,0.3260144383257823,-0.0026588699201919837,0.180579105490787,-1.6412783861160278,1.0,0.0
18400.0,36.0,1.0,400.0,1.4093814396275255,1.1693532466888428,0.00018730515148490667,0.0691421702504158,2.3846252588555217e-05,1.0,1.0,1.0,-0.4099753797054291,2.1919467449188232,2.650768280029297,0.011795230209827423,1.800079345703125,1.7971258163452148,1.690542296182547,0.32015917256342424,0.0071103076606632756,0.18125693134931598,-1.7085280418395996,1.0,0.0
18500.0,36.0,1.0,500.0,1.4136732286685472,1.27362859249115,0.0002856856444850564,0.17328205704689026,6.084830965846777e-05,1.0,1.0,1.0,7.534634590148926,1.8203630447387695,2.378981590270996,0.019765067845582962,1.9888502359390259,2.037020683288574,1.8374140888094006,0.3842188383483156,0.00860613652413072,0.19997658638362695,-1.7198784351348877,1.0,0.0
18600.0,37.0,1.0,100.0,1.4178672063595437,1.4497981071472168,0.0002205131750088185,0.3494599163532257,0.00011762183567043394,1.0,1.0,1.0,-3.485116720199585,2.003560781478882,2.205946445465088,0.00690319761633873,2.1789729595184326,2.158954381942749,1.9822451473215683,0.41363506544165124,-0.0011476231647282807,0.20934469869034608,-1.6498851776123047,1.0,0.0
18800.0,37.0,1.0,300.0,1.4265655711849963,1.362878441810608,0.0003376179374754429,0.26249879598617554,4.200477997073904e-05,1.0,1.0,1.0,5.09457540512085,1.6303133964538574,1.824573040008545,0.001869261497631669,2.359999179840088,2.4187769889831543,2.207415001741637,0.4537831559276109,-0.009394293735677746,0.23950369795550347,-1.5451111793518066,1.0,0.0
19000.0,37.0,1.0,500.0,1.4351252058079995,1.217020034790039,0.00014528227620758116,0.11676941812038422,0.00010536869376664981,1.0,1.0,1.0,1.339168667793274,1.206728458404541,1.0564963817596436,0.00410456582903862,1.9861195087432861,2.0198121070861816,2.138969804136311,0.5239513985021338,-0.024240698771892794,0.27191909732921243,-1.6227174997329712,1.0,0.0
19200.0,38.0,1.0,200.0,1.4434954397249498,1.3412566184997559,0.00034921435872092843,0.20906543731689453,0.031841911375522614,1.0,1.0,1.0,1.3546472787857056,1.4386714696884155,2.0326805114746094,0.0010292758233845234,1.8318372964859009,1.8602372407913208,1.8911007562900044,0.47415600337368957,-0.01715913880876036,0.24991267047341875,-1.6554481983184814,1.0,0.0
19400.0,38.0,1.0,400.0,1.451722220940163,1.1784422397613525,0.00016174165648408234,0.07813175022602081,0.00014871012535877526,1.0,1.0,1.0,-9.260504722595215,1.1549023389816284,1.138025164604187,0.0003281940007582307,1.9756633043289185,1.9067660570144653,1.7954040942758633,0.4983530555910695,-0.0022108915797148226,0.23347686446884441,-1.7020167112350464,1.0,0.0
19500.0,38.0,1.0,500.0,1.4557837391264614,1.6011629104614258,0.00025779681163839996,0.500679612159729,0.0002255862345919013,1.0,1.0,1.0,-4.740452766418457,1.320784568786621,1.6771584749221802,0.0033157512079924345,1.7810407876968384,1.752347707748413,1.7484325388680146,0.48863464645330873,-0.00864270812238167,0.22416740467576712,-1.6214313507080078,1.0,0.0
19600.0,39.0,1.0,100.0,1.4597127979922362,1.2185927629470825,0.00018738264043349773,0.11829930543899536,0.00010609866876620799,1.0,1.0,1.0,6.263636589050293,1.3017191886901855,1.4210150241851807,0.00019764102762565017,1.5919671058654785,1.648407220840454,1.6785207610196131,0.4750510012330093,-0.00829871918450133,0.21474487807222664,-1.62264084815979,1.0,0.0
19800.0,39.0,1.0,300.0,1.4680420579223008,1.1858413219451904,0.00021068436035420746,0.08545719087123871,0.00017343965009786189,1.0,1.0,1.0,0.2007223218679428,1.0736732482910156,1.6171153783798218,0.000162465003086254,1.405219316482544,1.4133621454238892,1.5358804085552296,0.42025148269251983,-0.006410789590367427,0.19650418303725553,-1.6538580656051636,1.0,0.0
20000.0,39.0,1.0,500.0,1.4760367498745437,1.1570813655853271,0.00010529544670134783,0.05690058320760727,7.550510053988546e-05,1.0,1.0,1.0,1.3033435344696045,1.3665932416915894,1.3040308952331543,0.0020034336484968662,1.47694993019104,1.4847133159637451,1.5656740579463975,0.6633451100798504,0.011089446429393445,0.30307046483217165,-1.6548001766204834,1.0,0.0
20200.0,40.0,1.0,200.0,1.2075668741260028,1.1305330991744995,5.9293557569617406e-05,0.030382653698325157,9.11379320314154e-05,1.0,1.0,1.0,-0.3251740336418152,0.7039943337440491,0.9043977856636047,0.005236062221229076,1.3019392490386963,1.3158748149871826,1.4805833744446697,0.6640531468079671,-0.017637989428756967,0.2842318559447795,-1.5807167291641235,1.0,0.0
20400.0,40.0,1.0,400.0,1.2150091127355935,1.2768909931182861,0.00018747549620456994,0.176561176776886,0.0001422087661921978,1.0,1.0,1.0,2.3686697483062744,0.9495222568511963,1.31870436668396,0.0030510646756738424,1.2310895919799805,1.259871006011963,1.3921316583717969,0.6009486283798201,-0.009241985892815881,0.2386516824196459,-1.6396057605743408,1.0,0.0
20500.0,40.0,1.0,500.0,1.2186052463480992,1.2847111225128174,0.000353483745129779,0.184230238199234,0.00012730510206893086,1.0,1.0,1.0,2.5275142192840576,1.2156492471694946,1.7741305828094482,0.001822590478695929,1.3245933055877686,1.3584034442901611,1.3185946781020612,0.6033638538301915,-0.010117117937234348,0.23979762586555892,-1.6139634847640991,1.0,0.0
20600.0,41.0,1.0,100.0,1.2222008387249645,1.2564951181411743,0.00015829651965759695,0.15628817677497864,4.863568028667942e-05,1.0,1.0,1.0,4.7077250480651855,1.1948210000991821,1.1277172565460205,0.0032996172085404396,1.4682178497314453,1.5281624794006348,1.3313664390546658,0.8325459294028712,-0.003210692067472683,0.3200473502661744,-1.4382175207138062,1.0,0.0
20800.0,41.0,1.0,300.0,1.229549417793901,1.5432333946228027,0.0003239480429328978,0.4426758885383606,0.00023363425862044096,1.0,1.0,1.0,-6.5119147300720215,1.3572825193405151,1.4934043884277344,0.011121189221739769,1.5829155445098877,1.531517744064331,1.3575647726663411,0.9207720397782555,-0.01788479267556644,0.3328488375948,-1.6197011470794678,1.0,0.0
21000.0,41.0,1.0,500.0,1.2369422051633554,1.225097894668579,0.00019179929222445935,0.12487815320491791,2.782236879284028e-05,1.0,1.0,1.0,-0.41190189123153687,1.0080724954605103,1.3111339807510376,0.006474984809756279,1.583825707435608,1.5773109197616577,1.4152158029438757,0.8588734185017587,0.006453468562466649,0.28710709384557537,-1.6026184558868408,1.0,0.0
21200.0,42.0,1.0,200.0,1.2441301788028587,1.1481209993362427,9.077941649593413e-05,0.04791076481342316,0.00011951838678214699,1.0,1.0,1.0,1.9715139865875244,0.8728575110435486,0.8561205863952637,0.0004622894339263439,1.6743131875991821,1.7064276933670044,1.5863383050135473,0.8737678640052337,-0.008224851878239759,0.29682935880077854,-1.5779412984848022,1.0,0.0
21400.0,42.0,95.0,400.0,1.251462702128471,1.3507580757141113,0.00033801503013819456,0.2502635717391968,0.000156456240802072,1.0,1.0,1.0,-4.497004508972168,1.6762394905090332,2.1172938346862793,0.5878664255142212,41.40801239013672,39.25566482543945,21.37482067406133,1.9296175192764664,2.022339221813765,4.22706453496599,-1.7457550764083862,1.0,0.0
21500.0,42.0,195.0,500.0,1.254904881616091,1.2664310932159424,0.00020701179164461792,0.16607359051704407,0.00015043668099679053,1.0,1.0,1.0,-0.23987123370170593,1.545333981513977,2.522923707962036,0.4512598216533661,59.04971694946289,57.836307525634766,40.98554152219539,1.7326467310616982,1.9272804994304231,4.33658180655329,-1.7608603239059448,1.0,0.0
21600.0,43.0,95.0,100.0,1.2582537776976979,1.1480214595794678,0.00017583563749212772,0.047545626759529114,0.00029998846002854407,1.0,1.0,1.0,-4.602056980133057,1.723677396774292,3.1641311645507812,0.17530934512615204,70.98013305664062,69.32916259765625,56.53629775398585,1.5059356438903821,1.5082660417095073,3.752450153609982,-1.767128586769104,1.0,0.0
21800.0,43.0,295.0,300.0,1.2653947870461464,1.4550228118896484,0.00020286583458073437,0.35453447699546814,0.0002854915801435709,1.0,1.0,1.0,9.892830848693848,5.297239303588867,2.141995906829834,0.6679588556289673,75.99372100830078,77.04713439941406,74.95289071744851,1.6451448530841821,0.2801318940045904,2.3951708789168045,-1.7672499418258667,1.0,0.0
22000.0,43.0,495.0,500.0,1.2723820550546243,1.4287471771240234,0.00016220247198361903,0.32855895161628723,2.5918412575265393e-05,1.0,1.0,1.0,1.0399070978164673,2.9494547843933105,1.5528309345245361,0.12265881896018982,84.6435546875,84.357666015625,81.52699474483751,3.0257343371943475,0.504465563973835,2.6239886185954613,-1.7610667943954468,1.0,0.0
22200.0,44.0,12.0,200.0,1.2793984940858742,1.2653621435165405,0.00017433890025131404,0.1651189625263214,6.878165731905028e-05,1.0,1.0,1.0,-1.0818644762039185,1.8237522840499878,1.423804759979248,0.3151454031467438,84.26062774658203,84.1592025756836,84.02781570905776,3.2943940168022703,0.21466081922168323,2.3508424788673676,-1.387891411781311,1.0,0.0
22400.0,44.0,21.0,400.0,1.2864260790311992,1.1484131813049316,0.0001741401938488707,0.04811746999621391,0.00012149781105108559,1.0,1.0,1.0,-5.923737049102783,2.4045588970184326,1.4496740102767944,0.41317474842071533,73.35586547851562,73.39949035644531,77.83996091844149,2.926012837728415,-0.2924036132465983,2.2332660182224497,-0.38311704993247986,1.0,0.0
22500.0,44.0,23.0,500.0,1.2897156547701996,1.274115800857544,0.00016110122669488192,0.1738688349723816,8.577786502428353e-05,1.0,1.0,1.0,-2.044119358062744,2.0184762477874756,1.110209584236145,0.20453189313411713,69.84017181396484,70.06005859375,73.94929533487523,2.901230903773717,-0.27167474163811967,1.9550503899612113,1.4475940465927124,1.0,0.0
22600.0,45.0,10.0,100.0,1.2928989743714392,1.602946162223816,0.00027071527438238263,0.46884259581565857,0.033832844346761703,1.0,1.0,1.0,-3.6118698120117188,2.439729690551758,2.0319833755493164,0.15671095252037048,67.39068603515625,67.50263977050781,70.4276998284753,3.248219671670184,-0.1567586558869131,1.933210687242852,0.11965110898017883,1.0,0.0
22800.0,45.0,51.0,300.0,1.2997814295480574,1.163184642791748,0.00015524544869549572,0.06297483295202255,5.4604370234301314e-05,1.0,1.0,1.0,-9.229825973510742,2.6340036392211914,1.138237476348877,1.2749176025390625,60.11310577392578,58.4948616027832,59.49899739556031,3.660900660611129,0.5071835246288326,3.201482213863051,-1.5826719999313354,1.0,0.0
23000.0,45.0,111.0,500.0,1.3064156104687417,1.4206390380859375,0.00024473952362313867,0.3203594386577606,3.490486051305197e-05,1.0,1.0,1.0,-2.8609211444854736,2.767373561859131,1.9155628681182861,0.19876277446746826,61.666744232177734,60.9160270690918,60.1735443161675,1.93465977553669,0.8031957479809452,2.1461045544545185,1.0274019241333008,1.0,0.0
23200.0,46.0,55.0,200.0,1.3132430309729592,1.828596830368042,0.0004210720071569085,0.7280088663101196,0.0001669565390329808,1.0,1.0,1.0,3.092432737350464,3.2222743034362793,2.9307971000671387,0.6883677244186401,56.861061096191406,57.42523956298828,59.62727768971635,1.4082599869793713,-0.16014676959189453,1.342128745119539,2.1352744102478027,1.0,0.0
23400.0,46.0,82.0,400.0,1.319872675878359,1.1929197311401367,0.0002304188092239201,0.09266600012779236,2.3216376575874165e-05,1.0,1.0,1.0,-11.83592414855957,2.758711099624634,1.3710501194000244,0.5409417152404785,54.37580871582031,53.616676330566406,54.59361805107839,1.985591498311858,0.1353013364298595,1.8470062032645425,-0.10232178121805191,1.0,0.0
23500.0,46.0,96.0,500.0,1.3230740388937674,1.2115654945373535,0.0001403988862875849,0.11112629622220993,0.0002988212800119072,1.0,1.0,1.0,-6.211026191711426,2.639244318008423,1.3630506992340088,0.08514437824487686,51.76194763183594,51.463165283203125,53.08712958398513,2.777597622153481,0.19502675065214398,2.5762932460471384,1.1726171970367432,1.0,0.0
23600.0,47.0,13.0,100.0,1.3262259231154578,1.6054160594940186,0.0003112721024081111,0.5050305128097534,7.424486830132082e-05,1.0,1.0,1.0,-3.851917266845703,2.536844253540039,1.4519805908203125,4.046988487243652,49.103878021240234,49.06972122192383,51.10756457741462,3.412726204647625,0.2720339722192995,3.286755661727523,1.526159405708313,1.0,0.0
23800.0,47.0,43.0,300.0,1.3327701976916588,1.3243467807769775,0.000236142601352185,0.19407688081264496,0.030033662915229797,1.0,1.0,1.0,-7.533412933349609,2.3892312049865723,1.8809163570404053,0.3289244472980499,45.13328170776367,43.67705535888672,46.73096193154445,5.149526212576781,0.3413701667250668,4.6237325747161915,0.876652717590332,1.0,0.0
24000.0,47.0,75.0,500.0,1.3393175877477992,1.4491348266601562,9.769961616257206e-05,0.3490009903907776,3.59886689693667e-05,1.0,1.0,1.0,0.8251063227653503,2.339811325073242,1.2219603061676025,29.826061248779297,27.489885330200195,28.878883361816406,35.93272102339061,4.752268388897802,-0.6047310904662131,8.34927085327067,2.2149055004119873,1.0,0.0
24200.0,48.0,34.0,200.0,1.3457919589321599,1.2383568286895752,0.00018588171224109828,0.13813194632530212,3.906565689248964e-05,1.0,1.0,1.0,-4.833089351654053,2.8360331058502197,1.5519030094146729,0.39187175035476685,29.703805923461914,28.580764770507812,28.290917751763228,3.120505789955371,0.43873283462410273,5.715090525656598,1.0445261001586914,1.0,0.0
24400.0,48.0,79.0,400.0,1.3521498150201463,1.1990704536437988,0.00017703158664517105,0.09877502918243408,0.00011841211380669847,1.0,1.0,1.0,-3.697260618209839,2.1363606452941895,1.012294054031372,1.204077959060669,32.5841064453125,31.59598731994629,30.351842607931204,3.8162462096563092,0.7279374266714521,5.739967978353108,1.0578104257583618,1.0,0.0
24500.0,48.0,93.0,500.0,1.3551987613872611,1.2799479961395264,0.00039322205702774227,0.1793602854013443,0.0001944030955201015,1.0,1.0,1.0,-1.2606209516525269,2.5741963386535645,1.768326759338379,5.315703392028809,31.973644256591797,31.42350196838379,30.493571080870606,3.6189655187825718,0.6323918813659659,6.248977464046689,0.5071548223495483,1.0,0.0
24600.0,49.0,13.0,100.0,1.3582314138254312,1.6313564777374268,0.0002843285328708589,0.5310143232345581,5.787687041447498e-05,1.0,1.0,1.0,-1.7008271217346191,2.3858373165130615,2.4251937866210938,2.624420166015625,37.79570388793945,37.34882354736328,33.65130360733172,4.226357597654643,0.7539993034331578,6.18316910708986,0.24667097628116608,1.0,0.0
24800.0,49.0,34.0,300.0,1.3644422689089273,1.4093098640441895,0.0001857614261098206,0.3090418577194214,8.229316881624982e-05,1.0,1.0,1.0,-2.745704174041748,2.0123369693756104,1.5903143882751465,1.994638442993164,40.659725189208984,40.02101516723633,38.03874130458184,4.955784031523706,0.38371468192619645,6.957924794346421,0.6247144937515259,1.0,0.0
25000.0,49.0,54.0,500.0,1.3706659674616577,1.4336862564086914,0.0004387780209071934,0.3331979215145111,4.95185777253937e-05,1.0,1.0,1.0,-1.4592970609664917,2.3893537521362305,1.8584905862808228,10.173103332519531,42.82766342163086,42.84819030761719,42.0689458740865,4.589799907259689,0.02874709714686933,9.81708730161474,0.8062443137168884,1.0,0.0
25200.0,50.0,22.0,200.0,1.1770258043627453,1.6961190700531006,0.0005001602694392204,0.5954847931861877,0.00013407875667326152,1.0,1.0,1.0,-0.18030652403831482,2.902085781097412,2.7158236503601074,16.22378921508789,45.93448257446289,46.9265251159668,45.28110693896285,4.5626060340292485,-0.6639352137885991,16.91746641240771,0.3016274571418762,1.0,0.0
25400.0,50.0,30.0,400.0,1.1828652708756324,1.2065792083740234,0.00035555101931095123,0.10611089318990707,0.00011268631351413205,1.0,1.0,1.0,-1.1368703842163086,2.425743818283081,1.8938136100769043,10.385284423828125,47.93367004394531,48.330902099609375,47.075457989125475,4.001216872838828,-1.2386405640830156,26.7584165144849,-0.3361566662788391,1.0,0.0
25500.0,50.0,32.0,500.0,1.1856126939371754,1.228671669960022,0.00019996151968371123,0.12827901542186737,0.0001926493423525244,1.0,1.0,1.0,-0.5699686408042908,2.52321720123291,1.7847707271575928,8.03736686706543,48.11090850830078,49.29311752319336,47.758822223483264,3.910777499784642,-1.2452255757065496,24.03803046103591,-0.6203707456588745,1.0,0.0
